"","lat","long","data$x_coord","data$y_coord"
"53",1.37021813453773,103.842758605575,"13512.8021","35739.3606"
"54",1.37045111927825,103.843699944533,"13584.6400","37295.9859"
"55",1.37185934032305,103.843658166136,"13595.4624","36957.2314"
"56",1.36988636424195,103.834540459308,"13598.5325","36287.4517"
"57",1.36835647321903,103.851667374102,"13617.7777","35278.1130"
"58",1.36864639260533,103.854081474114,"13624.8076","35994.9675"
"59",1.36640712809735,103.85527878733,"13673.3012","36493.4353"
"60",1.36811306848691,103.855556550702,"13715.4817","36231.4554"
"61",1.36396370580403,103.854588382711,"13819.7717","36058.9311"
"62",1.36115102165868,103.854072154634,"13838.2635","36303.7106"
"63",1.36569162058714,103.841192165018,"13965.0447","35981.9547"
"64",1.36235615053786,103.856982085985,"14004.6897","36456.5691"
"65",1.3649369353058,103.85693260005,"14024.5648","36666.6301"
"66",1.36658018162896,103.857363892393,"14062.3852","35973.1774"
"67",1.36599673554933,103.859267271977,"14072.9303","36691.7296"
"68",1.36720574327323,103.858990508529,"14190.8096","36556.4297"
"69",1.37091769306746,103.85523049601,"14206.3144","36819.8339"
"70",1.37055816705133,103.859246608911,"14356.1152","36445.4219"
"71",1.37037128145781,103.85465226093,"14434.5806","36212.2117"
"72",1.37132960595493,103.857797087664,"14451.8262","36853.4082"
"73",1.37252246424224,103.857609567953,"14648.3419","36766.7841"
"74",1.3694511742678,103.834394809843,"14653.3598","36396.1197"
"75",1.37038543265125,103.846922547118,"14693.2928","36077.4814"
"76",1.36928063398219,103.84613433584,"14769.8204","36513.6906"
"77",1.37086502270011,103.846877308583,"14836.3467","36315.1094"
"78",1.37243435950977,103.845915354586,"14883.2670","37142.1353"
"79",1.37363853629212,103.846666862503,"14888.3145","36770.8398"
"80",1.37269867573371,103.847146218183,"14921.6961","37045.2742"
"81",1.37201961047575,103.846964164671,"14999.1709","36634.0039"
"82",1.37234700755733,103.847724114309,"15018.2256","36557.7852"
"83",1.37389622141273,103.858139784101,"15045.9395","36750.0547"
"84",1.37446449543798,103.855913418751,"15152.1100","36874.8285"
"85",1.37417044612362,103.852160015472,"15152.9335","36434.7257"
"86",1.37517682123093,103.849395684235,"15154.9472","36832.4430"
"87",1.37050658461092,103.853473517272,"15168.6443","36930.4317"
"88",1.37102915896011,103.859417207625,"15219.7479","37142.2128"
"89",1.38054493090841,103.835660622978,"15231.4766","36804.4414"
"90",1.37968632444613,103.837804889389,"15272.0103","37284.0817"
"91",1.38189761856602,103.839854214827,"15284.1084","36874.7695"
"92",1.38164145794217,103.841945435749,"15335.2070","36693.7578"
"93",1.36839248702169,103.841301754389,"15352.8630","37320.2120"
"94",1.38062064114195,103.840107206764,"15398.4307","36577.7070"
"95",1.38000909369531,103.840741896718,"15409.2144","35801.6725"
"96",1.38076096265734,103.843530338174,"15435.0187","35211.8516"
"97",1.37884818913778,103.840824696696,"15439.9056","35477.7143"
"98",1.37865168028373,103.843804663727,"15441.7334","36438.2695"
"99",1.37608659148604,103.838587719209,"15461.2578","36356.8719"
"100",1.3779771118917,103.838834804976,"15511.2925","34359.6614"
"101",1.37625100147748,103.839955437159,"15538.8643","36919.3594"
"102",1.37464850084546,103.838386790836,"15555.5191","34733.8176"
"103",1.36875607099323,103.843307711467,"15558.4670","35156.0339"
"104",1.37435555252556,103.836478794681,"15586.8737","34946.2629"
"105",1.37567492239482,103.836398652723,"15615.0684","36712.7969"
"106",1.37430755963649,103.860696540911,"15638.0002","34701.6525"
"107",1.36510737794777,103.84970936856,"15641.4572","34478.8163"
"108",1.36188489083075,103.85652048735,"15662.8289","34894.8007"
"109",1.36682635874641,103.857884237373,"15665.2600","35011.1747"
"110",1.36628071567192,103.84726652679,"15669.4749","37311.8630"
"111",1.37045918304517,103.839367845908,"15670.2177","35606.2780"
"112",1.36807436997813,103.844392197806,"15708.2643","35640.7797"
"113",1.38200068921511,103.841247224571,"15709.2368","36905.2238"
"114",1.37185982688331,103.838315961401,"15750.5079","35476.5566"
"115",1.36745529983244,103.847814836146,"15758.1435","34451.3136"
"116",1.36916431059637,103.831854209648,"15786.7041","36706.2305"
"117",1.37698525725514,103.837213891969,"15866.4258","36751.2500"
"118",1.29658002772561,103.853663206401,"15890.6458","35127.1903"
"119",1.34643665368638,103.745382274251,"15890.8105","36893.8086"
"120",1.35086707070928,103.749882248379,"15892.9516","35376.8603"
"121",1.34450628322565,103.75991777084,"15900.1895","37060.7578"
"122",1.34555069828431,103.760178963792,"15904.1348","37295.1406"
"123",1.34324288507703,103.757933611524,"15904.8789","36553.3516"
"124",1.34285965211476,103.75505234518,"15969.0318","36726.9783"
"125",1.34735532825893,103.74369552196,"15975.2217","36672.4648"
"126",1.3499692848448,103.748510520704,"16137.4785","36983.8477"
"127",1.36583063528229,103.751771828672,"16144.0439","36789.7031"
"128",1.34774103683307,103.853295407986,"16487.2598","36798.4180"
"129",1.34977945545382,103.853041355038,"16523.8906","37047.8984"
"130",1.35002331703951,103.850969793711,"16568.1895","36340.3828"
"131",1.34488554091771,103.851527639209,"16615.6323","36620.0095"
"132",1.34705912300086,103.855431690197,"16619.8437","36430.0234"
"133",1.34516275849122,103.854838248039,"16684.9102","36333.9766"
"134",1.36429947706046,103.835060941426,"16707.9150","36290.7825"
"135",1.36300774829778,103.847678464451,"16726.1406","36905.0234"
"136",1.35835109065196,103.831086168669,"16739.1947","36793.4383"
"137",1.3488553698228,103.8482017597,"16777.3770","36482.1289"
"138",1.34889150352476,103.848664813483,"16942.1133","36672.5273"
"139",1.34862467472465,103.849040518762,"17040.9824","36558.0742"
"140",1.34943659364674,103.849654953116,"17110.9062","36422.9844"
"141",1.35009590712064,103.849762913569,"17112.1421","35740.2671"
"142",1.35533230982928,103.847482841106,"17126.0319","40136.0551"
"143",1.35515436752458,103.848308924927,"17129.8093","36282.7747"
"144",1.35589523545262,103.848456699419,"17132.0216","39937.3648"
"145",1.35665621354662,103.848631146247,"17233.6886","40346.5714"
"146",1.35792578374441,103.848050392203,"17255.3159","35642.1729"
"147",1.35745270034741,103.845900851146,"17271.9009","36187.6309"
"148",1.36236382033242,103.834406565389,"17288.8253","39773.8970"
"149",1.36316580994124,103.835441888473,"17308.7145","33863.5119"
"150",1.36111902118749,103.831576853849,"17349.8500","33757.4880"
"151",1.35746397214867,103.846445329934,"17351.3149","33950.9498"
"152",1.35886686380925,103.846095243495,"17387.4153","40064.0643"
"153",1.35917101558305,103.846672475151,"17395.7576","35966.8282"
"154",1.36017070046769,103.844820061908,"17402.9823","35401.3306"
"155",1.3609610362378,103.84362160813,"17408.5254","39880.0108"
"156",1.36142068256305,103.843084460069,"17421.1122","36167.9690"
"157",1.35749516972048,103.844535382735,"17424.7554","33821.7982"
"158",1.35800794122712,103.844420837704,"17432.5108","39671.7658"
"159",1.35889863001258,103.844566487678,"17457.2727","40253.9548"
"160",1.35919640181431,103.841971337628,"17467.9916","39852.8673"
"161",1.34649553739341,103.848377782615,"17475.2563","39985.5474"
"162",1.35731117764231,103.842640151363,"17486.8128","35693.0660"
"163",1.3555617806229,103.844548146946,"17489.3829","33707.3408"
"164",1.36217398582203,103.834935200663,"17500.7539","33654.8242"
"165",1.35777015543197,103.831591355528,"17512.2512","36248.7864"
"166",1.35630834366272,103.843673799586,"17516.6670","35130.0187"
"167",1.34617737632749,103.850961063469,"17528.1250","40178.0781"
"168",1.34474821410259,103.851883342573,"17537.9507","35231.3632"
"169",1.34500469914902,103.853022890772,"17539.8244","33945.2298"
"170",1.3444363922391,103.855314807845,"17541.2774","33778.0800"
"171",1.34717026150898,103.856182773949,"17576.3345","35155.1132"
"172",1.32499136463287,103.842459925825,"17598.8143","35184.3604"
"173",1.32604597253415,103.842858172547,"17607.7146","36118.9485"
"174",1.37776642353482,103.773515233385,"17625.0718","36019.1003"
"175",1.37395668012412,103.769323020166,"17629.7003","40593.1789"
"176",1.37893928663085,103.770655166769,"17668.3535","40045.0820"
"177",1.38076368711014,103.771879943564,"17691.7227","40448.3320"
"178",1.38025326281058,103.774488589084,"17706.6149","40616.7716"
"179",1.37700362248509,103.774778801776,"17715.7511","39726.7996"
"180",1.37898693779582,103.773529063422,"17735.8704","41577.6177"
"181",1.3774944817505,103.773781887133,"17736.1710","33786.4157"
"182",1.37750651657188,103.773620310876,"17736.9363","41167.5327"
"183",1.38125023256274,103.768945728134,"17747.3865","36442.4753"
"184",1.38096996999807,103.768111526577,"17772.4590","36243.0234"
"185",1.38403375882411,103.768383898129,"17782.5234","40677.3633"
"186",1.37613503075381,103.766661340276,"17789.8162","35843.6681"
"187",1.38573408339279,103.770138992244,"17816.8828","40361.3125"
"188",1.3859447799989,103.77067200119,"17822.7967","40079.0923"
"189",1.37829370797878,103.773503103872,"17825.5193","36588.0340"
"190",1.37763455117533,103.772951089319,"17826.3697","35522.9964"
"191",1.38326748382288,103.770468267524,"17837.3306","36030.7859"
"192",1.38489913010469,103.771725184279,"17841.6171","39866.5767"
"193",1.38380907430643,103.772699379228,"17841.9170","40541.6160"
"194",1.38264053838856,103.77095043939,"17847.5676","36758.9474"
"195",1.37892483419269,103.765546004073,"17863.0257","41773.0092"
"196",1.38493809213445,103.76768309161,"17869.5236","33600.6696"
"197",1.37731019413801,103.769377342964,"17881.6424","41361.0029"
"198",1.38702928241063,103.768979329077,"17883.7508","35609.7189"
"199",1.38789815086641,103.767518424098,"17943.2973","41180.8424"
"200",1.38655741574932,103.766847641789,"17943.7793","40730.3711"
"201",1.37911950216512,103.772011127144,"17968.4729","40199.2961"
"202",1.38779605990158,103.766490138214,"17970.4249","35759.8618"
"203",1.38702433257437,103.765872161405,"17972.7291","39473.0169"
"204",1.38626289163156,103.765295875923,"17973.0318","36974.1108"
"205",1.38537581014166,103.76466066314,"17981.6699","39927.7497"
"206",1.38513669086984,103.763426646495,"17982.2826","36616.6603"
"207",1.38423179772352,103.7628600693,"17983.1711","40586.8844"
"208",1.37545971929828,103.772354543466,"17989.9222","41499.0296"
"209",1.38752442976843,103.771272617577,"17991.7214","39698.7760"
"210",1.38282578775268,103.762901649193,"18008.2896","42291.7925"
"211",1.37551205005209,103.765454483908,"18025.9428","36609.4062"
"212",1.37692127795757,103.764286444662,"18029.1321","36437.8173"
"213",1.38172044598217,103.761677612649,"18031.4590","40472.3086"
"214",1.38064894111593,103.764986793479,"18036.1139","42476.1452"
"215",1.37868796139644,103.765008780912,"18039.9621","40720.0681"
"216",1.38718578982729,103.764603025736,"18055.7989","39931.0181"
"217",1.38489746000688,103.761486753403,"18064.0069","41548.1433"
"218",1.37498680102591,103.77308809286,"18070.4219","35516.1367"
"219",1.38818399547407,103.773601342865,"18071.3516","36683.9531"
"220",1.37939840870791,103.763464273128,"18072.2888","40190.9725"
"221",1.37911336132343,103.762637905945,"18079.0694","40228.4669"
"222",1.38970548151709,103.771919780759,"18090.9450","42004.5732"
"223",1.38894739358485,103.773472452479,"18098.9773","37055.7538"
"224",1.38628294474144,103.760776951789,"18116.5045","39664.2718"
"225",1.38589121604701,103.758949835054,"18124.0483","36539.8249"
"226",1.38525120284571,103.760170448377,"18135.2799","36917.0123"
"227",1.38979865532424,103.771264160158,"18151.9184","41658.5467"
"228",1.37416172165375,103.774409697442,"18157.8829","42638.4707"
"229",1.38826200230556,103.769476179928,"18159.0310","35959.5972"
"230",1.388979662136,103.76781269072,"18162.1088","40384.5044"
"231",1.38426862537457,103.771396322017,"18164.3898","40080.8939"
"232",1.38131551055787,103.770291143406,"18172.9985","36305.5813"
"233",1.38470415715603,103.758761377061,"18181.0643","35706.8101"
"234",1.38624857618507,103.757702613356,"18196.0083","42140.2746"
"235",1.38734995596946,103.757982903601,"18213.6543","40111.7031"
"236",1.37461272940013,103.773710727926,"18213.6562","36507.8169"
"237",1.30781893058318,103.851596339235,"18219.6466","40274.8980"
"238",1.31412809694969,103.855479963784,"18230.9826","41763.9633"
"239",1.31441522983594,103.855800846629,"18234.0951","38341.6520"
"240",1.3144503701412,103.856840971673,"18254.4236","40780.2921"
"241",1.31265941560017,103.855322710992,"18268.5950","42905.4416"
"242",1.30733721264767,103.851463797291,"18275.4565","38569.6475"
"243",1.31727630326976,103.861368095199,"18275.6569","36060.2779"
"244",1.31550644016375,103.860958732701,"18276.2056","40644.1197"
"245",1.28689820439679,103.812191806644,"18298.9982","41919.8106"
"246",1.34376184065735,103.711425137944,"18305.5202","39560.1044"
"247",1.34469258752037,103.715035197633,"18316.8368","36887.7302"
"248",1.34597151975416,103.707562203036,"18333.4408","41430.6980"
"249",1.34787124144777,103.707740695355,"18336.3250","38543.2265"
"250",1.34648845221846,103.714437332527,"18339.7245","38092.0958"
"251",1.34877728099847,103.713345663581,"18357.2650","42562.8339"
"252",1.34809825437211,103.708175276842,"18361.9468","39838.3954"
"253",1.34925684308189,103.709373754653,"18363.2733","36194.2818"
"254",1.34254350597189,103.713749878244,"18363.3713","42245.3947"
"255",1.34956058852667,103.711579812048,"18363.8684","41631.0171"
"256",1.34687470761309,103.709234555228,"18377.5132","35518.7657"
"257",1.34542513353749,103.713390916368,"18391.6404","36723.7690"
"258",1.34587087048676,103.71071997503,"18395.3984","40236.9727"
"259",1.28462628946923,103.823129189598,"18403.3359","35804.2617"
"260",1.28627350837941,103.809669195449,"18405.5916","40449.7464"
"261",1.28809599904796,103.81406981707,"18411.9297","33571.5710"
"262",1.28767203206825,103.813274872378,"18436.7559","33451.6250"
"263",1.28904073661503,103.80884793933,"18441.4724","35965.7074"
"264",1.28571244802543,103.818702648533,"18458.5966","42391.0123"
"265",1.2868507679835,103.809953072261,"18463.4479","36256.9749"
"266",1.28524729551706,103.818760208046,"18465.5800","38439.7002"
"267",1.2851962650167,103.818008882618,"18471.7225","41904.1787"
"268",1.28573294165551,103.816761172217,"18524.5176","33563.1641"
"269",1.28727970787392,103.807407939038,"18526.4824","33647.3125"
"270",1.28405956989944,103.814782957824,"18541.2289","42678.1909"
"271",1.2839993312076,103.81582316671,"18547.1777","33716.1602"
"272",1.28363470609251,103.8170992126,"18561.8095","36898.4253"
"273",1.28770776626902,103.811527769469,"18561.8248","42111.2701"
"274",1.28323433325652,103.816733442325,"18569.9729","37715.1464"
"275",1.28244913006554,103.816575026007,"18590.8011","38166.1707"
"276",1.28274787270933,103.818651052416,"18607.3210","42882.7597"
"277",1.28502532873147,103.816643436628,"18614.0227","40353.8181"
"278",1.28438744789989,103.817976425901,"18629.4583","42224.5521"
"279",1.28280582151779,103.817857997121,"18631.6662","41611.0810"
"280",1.28766728424873,103.80895514474,"18635.6875","33514.5000"
"281",1.28843155606342,103.807619501422,"18649.5445","37851.9011"
"282",1.28953339055007,103.813764499017,"18663.4869","39883.4493"
"283",1.28909799857285,103.814358018406,"18668.6078","36565.8437"
"284",1.27279494600191,103.824870046386,"18675.6762","41907.1414"
"285",1.27409169127108,103.827004328282,"18690.7790","36915.3896"
"286",1.30659689422405,103.850707491003,"18714.4710","36997.6927"
"287",1.30606674923535,103.850585978632,"18715.5324","42855.1194"
"288",1.32074720245893,103.86617287009,"18724.0529","41824.3887"
"289",1.32648548770427,103.856728963114,"18725.4974","40162.9532"
"290",1.3259740602921,103.857683891406,"18728.7311","38350.9289"
"291",1.3214861743092,103.854702460883,"18734.6348","40064.9164"
"292",1.32273032442989,103.856074033682,"18742.2400","38064.6600"
"293",1.32754382777062,103.859485855902,"18748.5050","42602.4434"
"294",1.32778311379668,103.861193389366,"18754.0711","42503.4389"
"295",1.32437389737224,103.855402032964,"18772.8516","33660.8789"
"296",1.32301853949917,103.854504305275,"18790.0520","37772.6738"
"297",1.32626183868431,103.858964377234,"18797.0391","40329.4648"
"298",1.32721507960026,103.857718270558,"18817.5304","36385.1968"
"299",1.32595565072479,103.8599834783,"18826.1888","42747.1959"
"300",1.33390918003002,103.91789418746,"18837.6188","36875.2113"
"301",1.32626982487387,103.855749742647,"18846.1378","37962.5676"
"302",1.3272593623162,103.856640716141,"18847.0784","37666.2614"
"303",1.32834641915005,103.857592887386,"18872.7705","42404.3378"
"304",1.32357725963978,103.855421378064,"18873.0414","37452.2798"
"305",1.32490897064426,103.858190639299,"18875.7734","40272.4492"
"306",1.32303882528804,103.853535763071,"18879.8441","36750.5885"
"307",1.32516001102033,103.854558341809,"18880.3320","40136.4375"
"308",1.31896256962333,103.850743087122,"18912.6962","40234.9502"
"309",1.2867839238665,103.833289747836,"18924.8161","38652.2819"
"310",1.28696308219404,103.829641012372,"18937.3455","36228.7505"
"311",1.28631121985493,103.82869825505,"18945.8673","40250.2699"
"312",1.28349280288791,103.823375662497,"18955.5289","36844.8175"
"313",1.28687530248197,103.806654477543,"18972.5753","40347.8975"
"314",1.32902833089494,103.93370774409,"19018.5011","37355.1895"
"315",1.32834200532456,103.930396179923,"19027.5388","37666.3629"
"316",1.32759836868302,103.927878519613,"19030.3926","40238.9180"
"317",1.32965321685371,103.929763771966,"19069.4434","40298.3203"
"318",1.32915909292624,103.931445094946,"19072.5156","40448.2227"
"319",1.32350111787562,103.940559491925,"19086.1700","36658.9200"
"320",1.32421773800636,103.941857161266,"19105.6699","39980.6641"
"321",1.32300089965717,103.942896550141,"19139.7066","37093.5044"
"322",1.32192454600515,103.940960967934,"19165.3082","40538.2613"
"323",1.31979971448027,103.943420377089,"19225.6875","40080.8281"
"324",1.32817796290961,103.941046487191,"19229.0410","40255.5469"
"325",1.33229910764382,103.939978302879,"19276.6800","36568.9300"
"326",1.33264716030701,103.938294622262,"19289.8168","36112.2533"
"327",1.33126310322328,103.93961602851,"19291.0823","36949.9677"
"328",1.3329691187717,103.94049034285,"19301.8301","39963.4141"
"329",1.3343079867729,103.940340587255,"19310.6759","36982.7599"
"330",1.33411774698927,103.938038135209,"19332.5650","36778.3610"
"331",1.33254478953244,103.935571078293,"19356.5349","36607.8807"
"332",1.32994283465695,103.938753433675,"19459.5932","40178.8656"
"333",1.32850123419672,103.938850199785,"19484.9573","36912.4024"
"334",1.32741066945514,103.936757479504,"19541.9487","40262.0437"
"335",1.32724085840242,103.935800164562,"19566.0155","40125.5448"
"336",1.32831229435955,103.935673430839,"19584.9139","40909.9744"
"337",1.32905809720399,103.935176202663,"19606.6244","36561.0495"
"338",1.33254994763877,103.932770145165,"19610.4720","36154.6192"
"339",1.33255491802081,103.931492866046,"19616.1105","41031.7585"
"340",1.33245179138242,103.930821156824,"19653.7625","36736.2392"
"341",1.33110518654351,103.927603397773,"19699.5049","37022.2461"
"342",1.33397125144351,103.927508774672,"19702.7354","40739.1965"
"343",1.33441539317705,103.929854128085,"19723.7125","40870.4549"
"344",1.33226440353469,103.922918618379,"19738.0729","32326.8057"
"345",1.3316799840249,103.925428998801,"19749.6211","32629.2695"
"346",1.33132122440174,103.924181951894,"19754.8437","32767.8945"
"347",1.33089591532676,103.922247839024,"19831.2917","36294.3127"
"348",1.33009592773121,103.923421228438,"19859.5490","40799.6812"
"349",1.33218576654184,103.926668207172,"19860.3631","36409.7980"
"350",1.33044709072511,103.913066561269,"19895.4902","36584.6445"
"351",1.33151257757753,103.912735169613,"19907.0039","32541.0547"
"352",1.33163708215433,103.911952506619,"19927.0486","40913.7640"
"353",1.33214650008818,103.916396242413,"19944.5184","32148.1942"
"354",1.33425148909204,103.915177235275,"19998.4863","32640.0059"
"355",1.33336374406705,103.915203736712,"20000.4883","31993.6074"
"356",1.33584339449304,103.919019270987,"20006.0358","40760.5616"
"357",1.33745918527548,103.925953420397,"20027.2654","40409.2626"
"358",1.32633049648282,103.930339539373,"20070.9020","33845.6740"
"359",1.32517329587692,103.930886746173,"20089.6113","32510.9746"
"360",1.32371670117556,103.932563566326,"20116.5191","32955.7857"
"361",1.33719422176863,103.929056697019,"20121.5156","31683.3711"
"362",1.33815372697679,103.922616463344,"20134.1254","40120.9810"
"363",1.3200329104339,103.945659287523,"20158.8662","40686.9514"
"364",1.33054815487274,103.904339563206,"20163.4889","40531.4817"
"365",1.33201577208615,103.906394759454,"20211.4950","33712.5638"
"366",1.3225048596874,103.936922029979,"20215.8784","32729.9597"
"367",1.33342618363755,103.941970736194,"20221.9220","40787.0081"
"368",1.32513123973324,103.931921731626,"20226.0907","40152.4974"
"369",1.32713169234542,103.934036959509,"20236.2232","31960.1377"
"370",1.32652150175342,103.934840004069,"20260.6211","31481.0996"
"371",1.32628984534614,103.927995519062,"20273.9935","32905.3373"
"372",1.32429388910779,103.924300368982,"20282.0263","33476.7466"
"373",1.33437705959754,103.907389773807,"20282.3230","31764.2687"
"374",1.33249226785226,103.906967246152,"20293.6227","33003.4096"
"375",1.33284685312311,103.909055262719,"20306.3068","32672.9468"
"376",1.33303810249595,103.917526157776,"20317.5802","39878.5860"
"377",1.33589956430034,103.934418957404,"20352.8446","41013.5834"
"378",1.33569101231796,103.936333675463,"20359.2531","40813.4447"
"379",1.33560888479941,103.938383759657,"20395.5322","40290.7701"
"380",1.33677615545002,103.937406609969,"20397.9729","40073.9347"
"381",1.32588149637945,103.928276233077,"20417.4455","33296.1766"
"382",1.33826830415619,103.923360600804,"20417.5975","33513.7467"
"383",1.32321112398477,103.934942552254,"20425.9232","32848.9500"
"384",1.33386404129158,103.930414877334,"20429.9470","40911.5317"
"385",1.32646901354951,103.922271294732,"20447.5641","39722.7569"
"386",1.32622610951431,103.934204757316,"20457.7599","40100.1252"
"387",1.3260802458198,103.941357842004,"20469.2131","32645.0967"
"388",1.33072026322774,103.935569332707,"20494.0826","40995.7262"
"389",1.32054067377908,103.936197348202,"20519.9139","33782.4237"
"390",1.32225093211688,103.938324024787,"20523.8542","33130.6004"
"391",1.3309591788892,103.937265461444,"20527.1095","40820.3843"
"392",1.33017270858265,103.933815179244,"20528.1198","33646.8063"
"393",1.3225206224681,103.939648815533,"20562.8579","41081.0580"
"394",1.33279732392796,103.914252333368,"20566.6991","32662.4476"
"395",1.32169739418449,103.933935095136,"20581.8743","39791.6392"
"396",1.32042179086897,103.934175615557,"20602.6396","40944.0938"
"397",1.33226016581532,103.929357438698,"20603.5028","31877.1704"
"398",1.33130362773806,103.929179189478,"20624.0039","32590.9865"
"399",1.32551298026985,103.935082729463,"20677.2932","41092.3435"
"400",1.32496629034656,103.932951608324,"20695.6095","40765.0345"
"401",1.3361557898964,103.923508078556,"20696.2978","32975.0306"
"402",1.33607941949204,103.92191686099,"20710.0446","41211.9307"
"403",1.32748807507333,103.922761343933,"20743.2768","40326.2581"
"404",1.30182105743131,103.798205658094,"20773.5976","40665.0357"
"405",1.38507536269947,103.74574719529,"20797.7690","31374.2132"
"406",1.30366087884525,103.799797326245,"20800.9102","33216.8047"
"407",1.32662127065844,103.922911429628,"20836.1138","40357.2456"
"408",1.32868573161472,103.925576815854,"20837.8461","33414.5726"
"409",1.32909586074477,103.921634031442,"20839.8705","40996.2639"
"410",1.32676609356985,103.924925546873,"20848.1597","33849.0783"
"411",1.32576153824279,103.921387530793,"20852.2200","32522.1809"
"412",1.3248224611391,103.923400674582,"20878.0800","39550.7600"
"413",1.32351381402203,103.923564612241,"20884.1354","39921.5746"
"414",1.32524620545283,103.925687349719,"20895.1673","41132.5704"
"415",1.32689548824242,103.919441172637,"20898.2676","46930.8477"
"416",1.32772011619967,103.925995094557,"20905.8297","32821.8286"
"417",1.30163640936241,103.796791387904,"20945.3775","33870.6421"
"418",1.38359635561229,103.740824780821,"20967.8189","32458.1382"
"419",1.39832524590191,103.746725688793,"20968.9223","40853.0438"
"420",1.38115259469526,103.73657528563,"20977.2537","33777.6046"
"421",1.37859776133871,103.737956734512,"20985.8418","40364.4597"
"422",1.37924872358496,103.735607988989,"20988.0194","33324.5654"
"423",1.37745184444991,103.735661884,"21005.5592","40580.2986"
"424",1.37597355992316,103.737070937301,"21009.1656","32642.4126"
"425",1.37504997521881,103.73836209062,"21010.3372","33832.4370"
"426",1.37736519160234,103.743296588946,"21017.6263","33014.2438"
"427",1.38031508592098,103.738584385895,"21023.4922","46653.6016"
"428",1.3778440924676,103.753396524311,"21026.3461","40101.7077"
"429",1.38050475322053,103.745434865984,"21028.2400","40876.3400"
"430",1.37873382347566,103.741868946579,"21059.2170","40510.9727"
"431",1.38128611662468,103.741815708345,"21094.1509","41302.4805"
"432",1.38291672354162,103.742040596766,"21095.0855","41051.0080"
"433",1.37982095251459,103.74317791202,"21096.4707","34048.6484"
"434",1.37842619284225,103.74048117434,"21106.0500","40635.5878"
"435",1.37962891057335,103.739221072542,"21108.8428","40690.9971"
"436",1.3820730449414,103.740691022393,"21145.4428","40760.7142"
